date,demand,year,month,month_name,day,day_name
2002-07-03,2814.0,2002,7,July,03,Wednesday
2002-07-04,0.0,2002,7,July,04,Thursday
2002-07-05,4240.0,2002,7,July,05,Friday
2002-07-06,0.0,2002,7,July,06,Saturday
2002-07-07,0.0,2002,7,July,07,Sunday
2002-07-08,2993.0,2002,7,July,08,Monday
2002-07-09,2286.0,2002,7,July,09,Tuesday
2002-07-10,1306.0,2002,7,July,10,Wednesday
2002-07-11,945.0,2002,7,July,11,Thursday
2002-07-12,288.0,2002,7,July,12,Friday
2002-07-13,0.0,2002,7,July,13,Saturday
2002-07-14,0.0,2002,7,July,14,Sunday
2002-07-15,2586.0,2002,7,July,15,Monday
2002-07-16,2803.0,2002,7,July,16,Tuesday
2002-07-17,2434.0,2002,7,July,17,Wednesday
2002-07-18,1924.0,2002,7,July,18,Thursday
2002-07-19,69.0,2002,7,July,19,Friday
2002-07-20,0.0,2002,7,July,20,Saturday
2002-07-21,0.0,2002,7,July,21,Sunday
2002-07-22,4861.0,2002,7,July,22,Monday
2002-07-23,2117.0,2002,7,July,23,Tuesday
2002-07-24,3714.0,2002,7,July,24,Wednesday
2002-07-25,273.0,2002,7,July,25,Thursday
2002-07-26,4254.0,2002,7,July,26,Friday
2002-07-27,0.0,2002,7,July,27,Saturday
2002-07-28,0.0,2002,7,July,28,Sunday
2002-07-29,7199.0,2002,7,July,29,Monday
2002-07-30,857.0,2002,7,July,30,Tuesday
2002-07-31,1936.0,2002,7,July,31,Wednesday
2002-08-01,3054.0,2002,8,August,01,Thursday
2002-08-02,542.0,2002,8,August,02,Friday
2002-08-03,0.0,2002,8,August,03,Saturday
2002-08-04,0.0,2002,8,August,04,Sunday
2002-08-05,2784.0,2002,8,August,05,Monday
2002-08-06,2894.0,2002,8,August,06,Tuesday
2002-08-07,2091.0,2002,8,August,07,Wednesday
2002-08-08,3528.0,2002,8,August,08,Thursday
2002-08-09,307.0,2002,8,August,09,Friday
2002-08-10,0.0,2002,8,August,10,Saturday
2002-08-11,0.0,2002,8,August,11,Sunday
2002-08-12,84.0,2002,8,August,12,Monday
2002-08-13,181.0,2002,8,August,13,Tuesday
2002-08-14,4200.0,2002,8,August,14,Wednesday
2002-08-15,2109.0,2002,8,August,15,Thursday
2002-08-16,3726.0,2002,8,August,16,Friday
2002-08-17,0.0,2002,8,August,17,Saturday
2002-08-18,0.0,2002,8,August,18,Sunday
2002-08-19,3957.0,2002,8,August,19,Monday
2002-08-20,1479.0,2002,8,August,20,Tuesday
2002-08-21,332.0,2002,8,August,21,Wednesday
2002-08-22,1222.0,2002,8,August,22,Thursday
2002-08-23,1939.0,2002,8,August,23,Friday
2002-08-24,0.0,2002,8,August,24,Saturday
2002-08-25,0.0,2002,8,August,25,Sunday
2002-08-26,1219.0,2002,8,August,26,Monday
2002-08-27,1838.0,2002,8,August,27,Tuesday
2002-08-28,2437.0,2002,8,August,28,Wednesday
2002-08-29,736.0,2002,8,August,29,Thursday
2002-08-30,1618.0,2002,8,August,30,Friday
2002-08-31,0.0,2002,8,August,31,Saturday
2002-09-01,0.0,2002,9,September,01,Sunday
2002-09-02,0.0,2002,9,September,02,Monday
2002-09-03,4020.0,2002,9,September,03,Tuesday
2002-09-04,1907.0,2002,9,September,04,Wednesday
2002-09-05,2102.0,2002,9,September,05,Thursday
2002-09-06,1413.0,2002,9,September,06,Friday
2002-09-07,0.0,2002,9,September,07,Saturday
2002-09-08,0.0,2002,9,September,08,Sunday
2002-09-09,1776.0,2002,9,September,09,Monday
2002-09-10,1476.0,2002,9,September,10,Tuesday
2002-09-11,1852.0,2002,9,September,11,Wednesday
2002-09-12,3140.0,2002,9,September,12,Thursday
2002-09-13,877.0,2002,9,September,13,Friday
2002-09-14,0.0,2002,9,September,14,Saturday
2002-09-15,0.0,2002,9,September,15,Sunday
2002-09-16,248.0,2002,9,September,16,Monday
2002-09-17,788.0,2002,9,September,17,Tuesday
2002-09-18,3066.0,2002,9,September,18,Wednesday
2002-09-19,6830.0,2002,9,September,19,Thursday
2002-09-20,1358.0,2002,9,September,20,Friday
2002-09-21,0.0,2002,9,September,21,Saturday
2002-09-22,0.0,2002,9,September,22,Sunday
2002-09-23,860.0,2002,9,September,23,Monday
2002-09-24,5712.0,2002,9,September,24,Tuesday
2002-09-25,5456.0,2002,9,September,25,Wednesday
2002-09-26,1571.0,2002,9,September,26,Thursday
2002-09-27,2677.0,2002,9,September,27,Friday
2002-09-28,0.0,2002,9,September,28,Saturday
2002-09-29,0.0,2002,9,September,29,Sunday
2002-09-30,3396.0,2002,9,September,30,Monday
2002-10-01,4905.0,2002,10,October,01,Tuesday
2002-10-02,2518.0,2002,10,October,02,Wednesday
2002-10-03,620.0,2002,10,October,03,Thursday
2002-10-04,5667.0,2002,10,October,04,Friday
2002-10-05,0.0,2002,10,October,05,Saturday
2002-10-06,0.0,2002,10,October,06,Sunday
2002-10-07,459.0,2002,10,October,07,Monday
2002-10-08,334.0,2002,10,October,08,Tuesday
2002-10-09,3471.0,2002,10,October,09,Wednesday
2002-10-10,4558.0,2002,10,October,10,Thursday
2002-10-11,11011.0,2002,10,October,11,Friday
2002-10-12,0.0,2002,10,October,12,Saturday
2002-10-13,0.0,2002,10,October,13,Sunday
2002-10-14,782.0,2002,10,October,14,Monday
2002-10-15,7979.0,2002,10,October,15,Tuesday
2002-10-16,5228.0,2002,10,October,16,Wednesday
2002-10-17,11248.0,2002,10,October,17,Thursday
2002-10-18,2839.0,2002,10,October,18,Friday
2002-10-19,0.0,2002,10,October,19,Saturday
2002-10-20,0.0,2002,10,October,20,Sunday
2002-10-21,1751.0,2002,10,October,21,Monday
2002-10-22,1403.0,2002,10,October,22,Tuesday
2002-10-23,148.0,2002,10,October,23,Wednesday
2002-10-24,3351.0,2002,10,October,24,Thursday
2002-10-25,3412.0,2002,10,October,25,Friday
2002-10-26,0.0,2002,10,October,26,Saturday
2002-10-27,0.0,2002,10,October,27,Sunday
2002-10-28,2682.0,2002,10,October,28,Monday
2002-10-29,235.0,2002,10,October,29,Tuesday
2002-10-30,2515.0,2002,10,October,30,Wednesday
2002-10-31,343.0,2002,10,October,31,Thursday
2002-11-01,1850.0,2002,11,November,01,Friday
2002-11-02,0.0,2002,11,November,02,Saturday
2002-11-03,0.0,2002,11,November,03,Sunday
2002-11-04,2612.0,2002,11,November,04,Monday
2002-11-05,994.0,2002,11,November,05,Tuesday
2002-11-06,12.0,2002,11,November,06,Wednesday
2002-11-07,3176.0,2002,11,November,07,Thursday
2002-11-08,1723.0,2002,11,November,08,Friday
2002-11-09,0.0,2002,11,November,09,Saturday
2002-11-10,0.0,2002,11,November,10,Sunday
2002-11-11,387.0,2002,11,November,11,Monday
2002-11-12,2406.0,2002,11,November,12,Tuesday
2002-11-13,253.0,2002,11,November,13,Wednesday
2002-11-14,1726.0,2002,11,November,14,Thursday
2002-11-15,880.0,2002,11,November,15,Friday
2002-11-16,0.0,2002,11,November,16,Saturday
2002-11-17,0.0,2002,11,November,17,Sunday
2002-11-18,1037.0,2002,11,November,18,Monday
2002-11-19,1023.0,2002,11,November,19,Tuesday
2002-11-20,4134.0,2002,11,November,20,Wednesday
2002-11-21,4031.0,2002,11,November,21,Thursday
2002-11-22,554.0,2002,11,November,22,Friday
2002-11-23,0.0,2002,11,November,23,Saturday
2002-11-24,0.0,2002,11,November,24,Sunday
2002-11-25,2096.0,2002,11,November,25,Monday
2002-11-26,1322.0,2002,11,November,26,Tuesday
2002-11-27,3104.0,2002,11,November,27,Wednesday
2002-11-28,0.0,2002,11,November,28,Thursday
2002-11-29,889.0,2002,11,November,29,Friday
2002-11-30,0.0,2002,11,November,30,Saturday
2002-12-01,0.0,2002,12,December,01,Sunday
2002-12-02,437.0,2002,12,December,02,Monday
2002-12-03,2394.0,2002,12,December,03,Tuesday
2002-12-04,1784.0,2002,12,December,04,Wednesday
2002-12-05,753.0,2002,12,December,05,Thursday
2002-12-06,891.0,2002,12,December,06,Friday
2002-12-07,0.0,2002,12,December,07,Saturday
2002-12-08,0.0,2002,12,December,08,Sunday
2002-12-09,3316.0,2002,12,December,09,Monday
2002-12-10,1520.0,2002,12,December,10,Tuesday
2002-12-11,792.0,2002,12,December,11,Wednesday
2002-12-12,1559.0,2002,12,December,12,Thursday
2002-12-13,212.0,2002,12,December,13,Friday
2002-12-14,0.0,2002,12,December,14,Saturday
2002-12-15,0.0,2002,12,December,15,Sunday
2002-12-16,2025.0,2002,12,December,16,Monday
2002-12-17,1605.0,2002,12,December,17,Tuesday
2002-12-18,1469.0,2002,12,December,18,Wednesday
2002-12-19,594.0,2002,12,December,19,Thursday
2002-12-20,1437.0,2002,12,December,20,Friday
2002-12-21,0.0,2002,12,December,21,Saturday
2002-12-22,0.0,2002,12,December,22,Sunday
2002-12-23,589.0,2002,12,December,23,Monday
2002-12-24,623.0,2002,12,December,24,Tuesday
2002-12-25,0.0,2002,12,December,25,Wednesday
2002-12-26,1580.0,2002,12,December,26,Thursday
2002-12-27,1452.0,2002,12,December,27,Friday
2002-12-28,0.0,2002,12,December,28,Saturday
2002-12-29,0.0,2002,12,December,29,Sunday
2002-12-30,1435.0,2002,12,December,30,Monday
2002-12-31,1639.0,2002,12,December,31,Tuesday
2003-01-01,0.0,2003,1,January,01,Wednesday
2003-01-02,3961.0,2003,1,January,02,Thursday
2003-01-03,1340.0,2003,1,January,03,Friday
2003-01-04,0.0,2003,1,January,04,Saturday
2003-01-05,0.0,2003,1,January,05,Sunday
2003-01-06,2376.0,2003,1,January,06,Monday
2003-01-07,2883.0,2003,1,January,07,Tuesday
2003-01-08,2105.0,2003,1,January,08,Wednesday
2003-01-09,3338.0,2003,1,January,09,Thursday
2003-01-10,782.0,2003,1,January,10,Friday
2003-01-11,0.0,2003,1,January,11,Saturday
2003-01-12,0.0,2003,1,January,12,Sunday
2003-01-13,194.0,2003,1,January,13,Monday
2003-01-14,1223.0,2003,1,January,14,Tuesday
2003-01-15,1118.0,2003,1,January,15,Wednesday
2003-01-16,1758.0,2003,1,January,16,Thursday
2003-01-17,5520.0,2003,1,January,17,Friday
2003-01-18,0.0,2003,1,January,18,Saturday
2003-01-19,0.0,2003,1,January,19,Sunday
2003-01-20,0.0,2003,1,January,20,Monday
2003-01-21,935.0,2003,1,January,21,Tuesday
2003-01-22,1043.0,2003,1,January,22,Wednesday
2003-01-23,1694.0,2003,1,January,23,Thursday
2003-01-24,2542.0,2003,1,January,24,Friday
2003-01-25,0.0,2003,1,January,25,Saturday
2003-01-26,0.0,2003,1,January,26,Sunday
2003-01-27,722.0,2003,1,January,27,Monday
2003-01-28,2155.0,2003,1,January,28,Tuesday
2003-01-29,262.0,2003,1,January,29,Wednesday
2003-01-30,2515.0,2003,1,January,30,Thursday
2003-01-31,128.0,2003,1,January,31,Friday
2003-02-01,0.0,2003,2,February,01,Saturday
2003-02-02,0.0,2003,2,February,02,Sunday
2003-02-03,26.0,2003,2,February,03,Monday
2003-02-04,1394.0,2003,2,February,04,Tuesday
2003-02-05,220.0,2003,2,February,05,Wednesday
2003-02-06,518.0,2003,2,February,06,Thursday
2003-02-07,529.0,2003,2,February,07,Friday
2003-02-08,0.0,2003,2,February,08,Saturday
2003-02-09,0.0,2003,2,February,09,Sunday
2003-02-10,1051.0,2003,2,February,10,Monday
2003-02-11,667.0,2003,2,February,11,Tuesday
2003-02-12,1150.0,2003,2,February,12,Wednesday
2003-02-13,837.0,2003,2,February,13,Thursday
2003-02-14,2096.0,2003,2,February,14,Friday
2003-02-15,0.0,2003,2,February,15,Saturday
2003-02-16,0.0,2003,2,February,16,Sunday
2003-02-17,0.0,2003,2,February,17,Monday
2003-02-18,2427.0,2003,2,February,18,Tuesday
2003-02-19,227.0,2003,2,February,19,Wednesday
2003-02-20,591.0,2003,2,February,20,Thursday
2003-02-21,1151.0,2003,2,February,21,Friday
2003-02-22,0.0,2003,2,February,22,Saturday
2003-02-23,0.0,2003,2,February,23,Sunday
2003-02-24,1739.0,2003,2,February,24,Monday
2003-02-25,649.0,2003,2,February,25,Tuesday
2003-02-26,2112.0,2003,2,February,26,Wednesday
2003-02-27,155.0,2003,2,February,27,Thursday
2003-02-28,867.0,2003,2,February,28,Friday
2003-03-01,0.0,2003,3,March,01,Saturday
2003-03-02,0.0,2003,3,March,02,Sunday
2003-03-03,795.0,2003,3,March,03,Monday
2003-03-04,815.0,2003,3,March,04,Tuesday
2003-03-05,1343.0,2003,3,March,05,Wednesday
2003-03-06,849.0,2003,3,March,06,Thursday
2003-03-07,1077.0,2003,3,March,07,Friday
2003-03-08,0.0,2003,3,March,08,Saturday
2003-03-09,0.0,2003,3,March,09,Sunday
2003-03-10,2824.0,2003,3,March,10,Monday
2003-03-11,462.0,2003,3,March,11,Tuesday
2003-03-12,226.0,2003,3,March,12,Wednesday
2003-03-13,4350.0,2003,3,March,13,Thursday
2003-03-14,701.0,2003,3,March,14,Friday
2003-03-15,0.0,2003,3,March,15,Saturday
2003-03-16,0.0,2003,3,March,16,Sunday
2003-03-17,4380.0,2003,3,March,17,Monday
2003-03-18,12.0,2003,3,March,18,Tuesday
2003-03-19,570.0,2003,3,March,19,Wednesday
2003-03-20,244.0,2003,3,March,20,Thursday
2003-03-21,3285.0,2003,3,March,21,Friday
2003-03-22,0.0,2003,3,March,22,Saturday
2003-03-23,0.0,2003,3,March,23,Sunday
2003-03-24,3121.0,2003,3,March,24,Monday
2003-03-25,1459.0,2003,3,March,25,Tuesday
2003-03-26,2277.0,2003,3,March,26,Wednesday
2003-03-27,123.0,2003,3,March,27,Thursday
2003-03-28,737.0,2003,3,March,28,Friday
2003-03-29,0.0,2003,3,March,29,Saturday
2003-03-30,0.0,2003,3,March,30,Sunday
2003-03-31,2993.0,2003,3,March,31,Monday
2003-04-01,382.0,2003,4,April,01,Tuesday
2003-04-02,3468.0,2003,4,April,02,Wednesday
2003-04-03,552.0,2003,4,April,03,Thursday
2003-04-04,1367.0,2003,4,April,04,Friday
2003-04-05,0.0,2003,4,April,05,Saturday
2003-04-06,0.0,2003,4,April,06,Sunday
2003-04-07,396.0,2003,4,April,07,Monday
2003-04-08,497.0,2003,4,April,08,Tuesday
2003-04-09,1698.0,2003,4,April,09,Wednesday
2003-04-10,381.0,2003,4,April,10,Thursday
2003-04-11,329.0,2003,4,April,11,Friday
2003-04-12,0.0,2003,4,April,12,Saturday
2003-04-13,0.0,2003,4,April,13,Sunday
2003-04-14,1676.0,2003,4,April,14,Monday
2003-04-15,3397.0,2003,4,April,15,Tuesday
2003-04-16,109.0,2003,4,April,16,Wednesday
2003-04-17,1665.0,2003,4,April,17,Thursday
2003-04-18,0.0,2003,4,April,18,Friday
2003-04-19,0.0,2003,4,April,19,Saturday
2003-04-20,0.0,2003,4,April,20,Sunday
2003-04-21,1068.0,2003,4,April,21,Monday
2003-04-22,2723.0,2003,4,April,22,Tuesday
2003-04-23,140.0,2003,4,April,23,Wednesday
2003-04-24,641.0,2003,4,April,24,Thursday
2003-04-25,1549.0,2003,4,April,25,Friday
2003-04-26,0.0,2003,4,April,26,Saturday
2003-04-27,0.0,2003,4,April,27,Sunday
2003-04-28,1478.0,2003,4,April,28,Monday
2003-04-29,634.0,2003,4,April,29,Tuesday
2003-04-30,887.0,2003,4,April,30,Wednesday
2003-05-01,1166.0,2003,5,May,01,Thursday
2003-05-02,1956.0,2003,5,May,02,Friday
2003-05-03,0.0,2003,5,May,03,Saturday
2003-05-04,0.0,2003,5,May,04,Sunday
2003-05-05,1199.0,2003,5,May,05,Monday
2003-05-06,1144.0,2003,5,May,06,Tuesday
2003-05-07,766.0,2003,5,May,07,Wednesday
2003-05-08,727.0,2003,5,May,08,Thursday
2003-05-09,1743.0,2003,5,May,09,Friday
2003-05-10,0.0,2003,5,May,10,Saturday
2003-05-11,0.0,2003,5,May,11,Sunday
2003-05-12,1656.0,2003,5,May,12,Monday
2003-05-13,1101.0,2003,5,May,13,Tuesday
2003-05-14,1422.0,2003,5,May,14,Wednesday
2003-05-15,1353.0,2003,5,May,15,Thursday
2003-05-16,1012.0,2003,5,May,16,Friday
2003-05-17,0.0,2003,5,May,17,Saturday
2003-05-18,0.0,2003,5,May,18,Sunday
2003-05-19,2854.0,2003,5,May,19,Monday
2003-05-20,787.0,2003,5,May,20,Tuesday
2003-05-21,478.0,2003,5,May,21,Wednesday
2003-05-22,116.0,2003,5,May,22,Thursday
2003-05-23,953.0,2003,5,May,23,Friday
2003-05-24,0.0,2003,5,May,24,Saturday
2003-05-25,0.0,2003,5,May,25,Sunday
2003-05-26,0.0,2003,5,May,26,Monday
2003-05-27,2850.0,2003,5,May,27,Tuesday
2003-05-28,137.0,2003,5,May,28,Wednesday
2003-05-29,240.0,2003,5,May,29,Thursday
2003-05-30,778.0,2003,5,May,30,Friday
2003-05-31,0.0,2003,5,May,31,Saturday
2003-06-01,0.0,2003,6,June,01,Sunday
2003-06-02,806.0,2003,6,June,02,Monday
2003-06-03,4019.0,2003,6,June,03,Tuesday
2003-06-04,513.0,2003,6,June,04,Wednesday
2003-06-05,2789.0,2003,6,June,05,Thursday
2003-06-06,2259.0,2003,6,June,06,Friday
2003-06-07,0.0,2003,6,June,07,Saturday
2003-06-08,0.0,2003,6,June,08,Sunday
2003-06-09,2436.0,2003,6,June,09,Monday
2003-06-10,354.0,2003,6,June,10,Tuesday
2003-06-11,2766.0,2003,6,June,11,Wednesday
2003-06-12,24.0,2003,6,June,12,Thursday
2003-06-13,1429.0,2003,6,June,13,Friday
2003-06-14,0.0,2003,6,June,14,Saturday
2003-06-15,0.0,2003,6,June,15,Sunday
2003-06-16,2115.0,2003,6,June,16,Monday
2003-06-17,237.0,2003,6,June,17,Tuesday
2003-06-18,474.0,2003,6,June,18,Wednesday
2003-06-19,177.0,2003,6,June,19,Thursday
2003-06-20,438.0,2003,6,June,20,Friday
2003-06-21,0.0,2003,6,June,21,Saturday
2003-06-22,0.0,2003,6,June,22,Sunday
2003-06-23,2049.0,2003,6,June,23,Monday
2003-06-24,541.0,2003,6,June,24,Tuesday
2003-06-25,1363.0,2003,6,June,25,Wednesday
2003-06-26,2255.0,2003,6,June,26,Thursday
2003-06-27,1102.0,2003,6,June,27,Friday
2003-06-28,0.0,2003,6,June,28,Saturday
2003-06-29,0.0,2003,6,June,29,Sunday
2003-06-30,1103.0,2003,6,June,30,Monday
2003-07-01,1321.0,2003,7,July,01,Tuesday
2003-07-02,1376.0,2003,7,July,02,Wednesday
2003-07-03,932.0,2003,7,July,03,Thursday
2003-07-04,0.0,2003,7,July,04,Friday
2003-07-05,0.0,2003,7,July,05,Saturday
2003-07-06,0.0,2003,7,July,06,Sunday
2003-07-07,2549.0,2003,7,July,07,Monday
2003-07-08,186.0,2003,7,July,08,Tuesday
2003-07-09,904.0,2003,7,July,09,Wednesday
2003-07-10,1685.0,2003,7,July,10,Thursday
2003-07-11,1023.0,2003,7,July,11,Friday
2003-07-12,0.0,2003,7,July,12,Saturday
2003-07-13,0.0,2003,7,July,13,Sunday
2003-07-14,624.0,2003,7,July,14,Monday
2003-07-15,1194.0,2003,7,July,15,Tuesday
2003-07-16,347.0,2003,7,July,16,Wednesday
2003-07-17,3931.0,2003,7,July,17,Thursday
2003-07-18,468.0,2003,7,July,18,Friday
2003-07-19,0.0,2003,7,July,19,Saturday
2003-07-20,0.0,2003,7,July,20,Sunday
2003-07-21,1457.0,2003,7,July,21,Monday
2003-07-22,788.0,2003,7,July,22,Tuesday
2003-07-23,550.0,2003,7,July,23,Wednesday
2003-07-24,960.0,2003,7,July,24,Thursday
2003-07-25,2503.0,2003,7,July,25,Friday
2003-07-26,0.0,2003,7,July,26,Saturday
2003-07-27,0.0,2003,7,July,27,Sunday
2003-07-28,1209.0,2003,7,July,28,Monday
2003-07-29,896.0,2003,7,July,29,Tuesday
2003-07-30,1027.0,2003,7,July,30,Wednesday
2003-07-31,358.0,2003,7,July,31,Thursday
2003-08-01,25.0,2003,8,August,01,Friday
2003-08-02,0.0,2003,8,August,02,Saturday
2003-08-03,0.0,2003,8,August,03,Sunday
2003-08-04,172.0,2003,8,August,04,Monday
2003-08-05,1578.0,2003,8,August,05,Tuesday
2003-08-06,75.0,2003,8,August,06,Wednesday
2003-08-07,1179.0,2003,8,August,07,Thursday
2003-08-08,236.0,2003,8,August,08,Friday
2003-08-09,0.0,2003,8,August,09,Saturday
2003-08-10,0.0,2003,8,August,10,Sunday
2003-08-11,173.0,2003,8,August,11,Monday
2003-08-12,605.0,2003,8,August,12,Tuesday
2003-08-13,380.0,2003,8,August,13,Wednesday
2003-08-14,443.0,2003,8,August,14,Thursday
2003-08-15,282.0,2003,8,August,15,Friday
2003-08-16,0.0,2003,8,August,16,Saturday
2003-08-17,0.0,2003,8,August,17,Sunday
2003-08-18,2115.0,2003,8,August,18,Monday
2003-08-19,395.0,2003,8,August,19,Tuesday
2003-08-20,168.0,2003,8,August,20,Wednesday
2003-08-21,241.0,2003,8,August,21,Thursday
2003-08-22,145.0,2003,8,August,22,Friday
2003-08-23,0.0,2003,8,August,23,Saturday
2003-08-24,0.0,2003,8,August,24,Sunday
2003-08-25,1217.0,2003,8,August,25,Monday
2003-08-26,659.0,2003,8,August,26,Tuesday
2003-08-27,606.0,2003,8,August,27,Wednesday
2003-08-28,122.0,2003,8,August,28,Thursday
2003-08-29,134.0,2003,8,August,29,Friday
2003-08-30,0.0,2003,8,August,30,Saturday
2003-08-31,0.0,2003,8,August,31,Sunday
2003-09-01,0.0,2003,9,September,01,Monday
2003-09-02,4573.0,2003,9,September,02,Tuesday
2003-09-03,665.0,2003,9,September,03,Wednesday
2003-09-04,1830.0,2003,9,September,04,Thursday
2003-09-05,1092.0,2003,9,September,05,Friday
2003-09-06,0.0,2003,9,September,06,Saturday
2003-09-07,0.0,2003,9,September,07,Sunday
2003-09-08,2473.0,2003,9,September,08,Monday
2003-09-09,359.0,2003,9,September,09,Tuesday
2003-09-10,1767.0,2003,9,September,10,Wednesday
2003-09-11,91.0,2003,9,September,11,Thursday
2003-09-12,887.0,2003,9,September,12,Friday
2003-09-13,0.0,2003,9,September,13,Saturday
2003-09-14,0.0,2003,9,September,14,Sunday
2003-09-15,237.0,2003,9,September,15,Monday
2003-09-16,2034.0,2003,9,September,16,Tuesday
2003-09-17,377.0,2003,9,September,17,Wednesday
2003-09-18,1512.0,2003,9,September,18,Thursday
2003-09-19,1391.0,2003,9,September,19,Friday
2003-09-20,0.0,2003,9,September,20,Saturday
2003-09-21,0.0,2003,9,September,21,Sunday
2003-09-22,2026.0,2003,9,September,22,Monday
2003-09-23,55.0,2003,9,September,23,Tuesday
2003-09-24,2124.0,2003,9,September,24,Wednesday
2003-09-25,11.0,2003,9,September,25,Thursday
2003-09-26,403.0,2003,9,September,26,Friday
2003-09-27,0.0,2003,9,September,27,Saturday
2003-09-28,0.0,2003,9,September,28,Sunday
2003-09-29,449.0,2003,9,September,29,Monday
2003-09-30,1252.0,2003,9,September,30,Tuesday
2003-10-01,2287.0,2003,10,October,01,Wednesday
2003-10-02,299.0,2003,10,October,02,Thursday
2003-10-03,622.0,2003,10,October,03,Friday
2003-10-04,0.0,2003,10,October,04,Saturday
2003-10-05,0.0,2003,10,October,05,Sunday
2003-10-06,596.0,2003,10,October,06,Monday
2003-10-07,570.0,2003,10,October,07,Tuesday
2003-10-08,1047.0,2003,10,October,08,Wednesday
2003-10-09,227.0,2003,10,October,09,Thursday
2003-10-10,238.0,2003,10,October,10,Friday
2003-10-11,0.0,2003,10,October,11,Saturday
2003-10-12,0.0,2003,10,October,12,Sunday
2003-10-13,572.0,2003,10,October,13,Monday
2003-10-14,515.0,2003,10,October,14,Tuesday
2003-10-15,22.0,2003,10,October,15,Wednesday
2003-10-16,3731.0,2003,10,October,16,Thursday
2003-10-17,56.0,2003,10,October,17,Friday
2003-10-18,0.0,2003,10,October,18,Saturday
2003-10-19,0.0,2003,10,October,19,Sunday
2003-10-20,258.0,2003,10,October,20,Monday
2003-10-21,79.0,2003,10,October,21,Tuesday
2003-10-22,528.0,2003,10,October,22,Wednesday
2003-10-23,350.0,2003,10,October,23,Thursday
2003-10-24,306.0,2003,10,October,24,Friday
2003-10-25,0.0,2003,10,October,25,Saturday
2003-10-26,0.0,2003,10,October,26,Sunday
2003-10-27,113.0,2003,10,October,27,Monday
2003-10-28,1559.0,2003,10,October,28,Tuesday
2003-10-29,623.0,2003,10,October,29,Wednesday
2003-10-30,246.0,2003,10,October,30,Thursday
2003-10-31,404.0,2003,10,October,31,Friday
2003-11-01,0.0,2003,11,November,01,Saturday
2003-11-02,0.0,2003,11,November,02,Sunday
2003-11-03,224.0,2003,11,November,03,Monday
2003-11-04,602.0,2003,11,November,04,Tuesday
2003-11-05,729.0,2003,11,November,05,Wednesday
2003-11-06,1141.0,2003,11,November,06,Thursday
2003-11-07,1209.0,2003,11,November,07,Friday
2003-11-08,0.0,2003,11,November,08,Saturday
2003-11-09,0.0,2003,11,November,09,Sunday
2003-11-10,1915.0,2003,11,November,10,Monday
2003-11-11,656.0,2003,11,November,11,Tuesday
2003-11-12,1488.0,2003,11,November,12,Wednesday
2003-11-13,441.0,2003,11,November,13,Thursday
2003-11-14,922.0,2003,11,November,14,Friday
2003-11-15,0.0,2003,11,November,15,Saturday
2003-11-16,0.0,2003,11,November,16,Sunday
2003-11-17,499.0,2003,11,November,17,Monday
2003-11-18,947.0,2003,11,November,18,Tuesday
2003-11-19,506.0,2003,11,November,19,Wednesday
2003-11-20,1130.0,2003,11,November,20,Thursday
2003-11-21,272.0,2003,11,November,21,Friday
2003-11-22,0.0,2003,11,November,22,Saturday
2003-11-23,0.0,2003,11,November,23,Sunday
2003-11-24,1162.0,2003,11,November,24,Monday
2003-11-25,256.0,2003,11,November,25,Tuesday
2003-11-26,537.0,2003,11,November,26,Wednesday
2003-11-27,0.0,2003,11,November,27,Thursday
2003-11-28,701.0,2003,11,November,28,Friday
2003-11-29,0.0,2003,11,November,29,Saturday
2003-11-30,0.0,2003,11,November,30,Sunday
2003-12-01,519.0,2003,12,December,01,Monday
2003-12-02,286.0,2003,12,December,02,Tuesday
